,all,also,and,and the,are,bank,been,between,but,can,capital,countries,economic,economics,economy,financial,for,for the,from,from the,government,had,has,have,his,income,its,market,may,money,more,new,not,one,other,policy,price,rate,reserve,retrieved,social,some,states,such,tax,than,that,that the,the,their,theory,there,these,they,this,trade,united,was,were,when,which,with,world,would
economics,0.0,0.018670950361854077,0.3874634890646994,0.04624377823545393,0.05154438079706699,0.0,0.014415263510608402,0.08498094121059091,0.034223342274718495,0.036976770860391105,0.06021594518245626,0.0,0.12180922858062568,0.4010544113341657,0.04626910930006725,0.0,0.04939113255690465,0.012950480368009864,0.07377464527080363,0.013080584369987509,0.0,0.029758490214720965,0.019818762100908827,0.014340104622136975,0.046101708588224606,0.06241765201040315,0.050453422287129415,0.05652533445925518,0.012695535372738053,0.05350084458034556,0.0,0.006673151542493814,0.027378673819774796,0.033197920872331546,0.013619724855211015,0.009138787003469945,0.03545162987419288,0.009371732883926676,0.0,0.0,0.00886290746854822,0.03759779990454183,0.0,0.052355953344177426,0.0,0.0,0.178721059158557,0.031763715692163165,0.6728661672558276,0.0496704598878529,0.31906466886773593,0.05292029814783421,0.03883919054629327,0.0071700523110684875,0.08293108539087285,0.04626910930006725,0.0,0.09256476962885246,0.027802619328212562,0.0069506548320531405,0.08170890793318905,0.03934534082453738,0.007519559980908366,0.007725540110053718
economics,0.0415940790737664,0.061056655896951806,0.3697982193512394,0.04574835041275356,0.14872714946235796,0.0,0.03743467116638976,0.0356662756516274,0.06319916235767833,0.06401609224532599,0.019856942676093513,0.020965006148268458,0.05623531120904991,0.00964341771347663,0.02670115588915117,0.0,0.12034526153616587,0.026157295900397247,0.058948832184231734,0.018871485083014287,0.009479286274440968,0.017173144205045014,0.04574835041275356,0.05792809983642846,0.08868183880431975,0.0,0.024956447444259844,0.004659979689364144,0.03296874813353032,0.0,0.07294793831104489,0.0308077440527342,0.05924921471032345,0.09195832369203183,0.03929861650976363,0.0,0.010229281588893014,0.0,0.0,0.003870478055416316,0.03580248556112555,0.06075183309717852,0.00891656891290685,0.030213775305287217,0.0,0.04458284456453425,0.22761277242782574,0.054990982351624376,0.8148835196431298,0.05323318073019097,0.01534392238333952,0.02181389255659893,0.05379232738591832,0.037239492751989726,0.09939777990699723,0.03738161824481164,0.0,0.04006322546120036,0.02406666404560284,0.020055553371335702,0.06528861892903731,0.09730954670190377,0.013018249949395396,0.0356662756516274
economics,0.0384697928551519,0.022145279621323802,0.43894206149962095,0.03134223807338018,0.15283966583606873,0.0,0.029920949998451483,0.022907811687029614,0.05276920084035018,0.018273952189697743,0.010203007635496399,0.01077235913394368,0.1492916011736477,0.03468525156037165,0.0878063381603106,0.005224464161674712,0.13343663469967107,0.011520249508802864,0.08413729292042331,0.02327197005532548,0.0925433187012599,0.008824002985137582,0.05093113686924279,0.055277758583808886,0.03189690604675903,0.021152130988635356,0.025646528570101274,0.4022621172556376,0.026351407229685465,0.005288032747158839,0.037482526072726535,0.01978726363681989,0.07306504731740794,0.02362527540321816,0.04038527892778763,0.021678702976473962,0.11037742501710587,0.0,0.0,0.015910009026708014,0.0473046107216168,0.04013466900754919,0.022907811687029614,0.11089010355058945,0.011792228496448256,0.027489374024435534,0.2083230549625543,0.028255780457712036,0.6519481851570266,0.09257795222754972,0.042048542863659374,0.013450246552778766,0.05527976144186779,0.05102562330813128,0.07944709836865312,0.02743948067509706,0.01894223553186937,0.013723676799966068,0.008244047133326379,0.012366070699989568,0.05963905931744446,0.05000014675983053,0.00891881533501093,0.03665249869924738
economics,0.06597009748635907,0.017801218343841477,0.26711519204173695,0.04912846277378919,0.08477225366638388,0.005537503092678671,0.03710817983607698,0.02209700475731673,0.054816967347059174,0.031728883805119144,0.029525636670239754,0.005195539283332203,0.06503565560677983,0.043016901289178754,0.03176193396207586,0.005039547688456062,0.10359885808068148,0.0407458254629924,0.058434702313698905,0.01870689498304132,0.06107797443898266,0.012767524803660881,0.04534935025272849,0.07382940739096604,0.1450488413017999,0.030605197833970945,0.04123131092897441,0.03695469658633418,0.018156226071689173,0.0,0.01606926964984694,0.007634762581266616,0.11746493002941251,0.02658725336994897,0.03506028168497399,0.0,0.005070032792692502,0.0,0.006241693080224873,0.0,0.025350163963462513,0.02150784932885492,0.004419400951463345,0.029950261952936694,0.00568742516189181,0.013258202854390035,0.26440736504265955,0.040883528535548205,0.8457256347439233,0.04870975444954863,0.09633062306115756,0.025948367842757804,0.0177743902131561,0.06152450615913836,0.07298582911331987,0.03176193396207586,0.0,0.07280864956631178,0.011928381759908572,0.011928381759908572,0.0970787936816329,0.04179970118744253,0.004301569865770984,0.05303281141756014
economics,0.027930779245404904,0.0371041319110111,0.3894386407223488,0.041354395277480006,0.030729707925416655,0.002885536276783323,0.03437634368665219,0.013817428057738015,0.05100814560534534,0.009185331738992825,0.0076927537810085505,0.008122027290239843,0.14766102499128425,0.0946439302671775,0.01655081922925518,0.01575634082391293,0.13250693370430636,0.027022842367504154,0.08119927003304434,0.0370422929152775,0.08324012954823733,0.03548280912327035,0.039385138359504766,0.03419711090472634,0.1992655092479228,0.03721213032360509,0.042970429608315236,0.038513429541329865,0.01513763820335719,0.08771430719135485,0.020933830527946784,0.033816372506770935,0.06937107802326967,0.021771115221457485,0.03247920804193559,0.04358686647374842,0.01585165368175177,0.03072979739082679,0.03902978980258913,0.02998914302246664,0.01849359596204373,0.024656545117477276,0.032240665468055374,0.020065854160040895,0.023709273080608488,0.025331951439186366,0.240655691561612,0.052076417440049004,0.7627482454200224,0.02326697569576872,0.060764672446715115,0.03605714488061851,0.009262053112995085,0.029922472041635544,0.036130561260044616,0.0,0.04046527760316143,0.1690047565002453,0.05386990132569266,0.01243151569054446,0.0412188475035477,0.10555600162040599,0.008966016406355373,0.07139004496497976
economics,0.016190220144733373,0.03494985210726458,0.32358944278721163,0.059357475946460854,0.03618191195890862,0.04348801534690355,0.04047555036183343,0.013015183006542738,0.023062364906829263,0.00692162234877554,0.0,0.0051003062279937885,0.08208458589449305,0.042228411256180286,0.03637636907866986,0.07420760885447247,0.1633362263755761,0.032726424873441365,0.08923227831585478,0.02203680221481967,0.027673121093624145,0.06266749486533821,0.05564763369980705,0.08052903457507014,0.20711291487454733,0.0,0.04047555036183343,0.08162398212530492,0.010694055942263019,0.015022105753521569,0.02366208537890065,0.06745337205065345,0.05765591226707315,0.022371355759467578,0.049714361208273466,0.061584295007769296,0.014931300728488152,0.04736554991695931,0.13480025379335492,0.018831974759982165,0.009954200485658768,0.02111361533433656,0.030368760348599724,0.012600548765140815,0.027915879750447296,0.039045549019628215,0.26994327160224607,0.04459349193412169,0.7849871294508197,0.007969485951794702,0.0,0.012736370076082942,0.021810737095613313,0.04026451728753507,0.02865920617527965,0.005196624154095694,0.049326392074131,0.14944581106339072,0.031225965948712825,0.031225965948712825,0.042355271749619415,0.05365922128082547,0.02533633840120387,0.030368760348599724
economics,0.0,0.0870381453327771,0.13894106916303792,0.0,0.09010643312114758,0.0,0.0,0.0,0.0,0.08618708458083874,0.0,0.0,0.34070197182039375,0.11684940865199522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17754787486994172,0.0,0.09821233862757185,0.0,0.0,0.09285500970112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17237416916167747,0.0,0.8614858695655312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07860673000763245,0.0,0.0
economics,0.013798941005066857,0.04766047088206756,0.3423669633736505,0.033726957857799895,0.07812262973619398,0.018532439733210514,0.045996470016889515,0.014790471521031483,0.03057611967927957,0.0550601868019876,0.02195863663210861,0.005795994875812347,0.274660822658796,0.026660235278416506,0.14173081672631518,0.05059777606757457,0.11907409942676164,0.024793568907558926,0.050701840708807074,0.03756397763393488,0.08386072568272485,0.03798156036209824,0.04215869732224987,0.08236197314398025,0.004903404078704799,0.03414228247450565,0.05059611701857847,0.0463788016830273,0.044560045181265384,0.02845190206208804,0.05826085576022864,0.02555136765553491,0.07425629064967895,0.050845677710552956,0.05214966195907369,0.08164855521664277,0.005655983428114785,0.06578766920397436,0.04177832460099245,0.09416299866256476,0.01131196685622957,0.03359095731594009,0.03944125738941729,0.05727712243969105,0.012689457358408889,0.07888251477883458,0.21630787672209412,0.04560849393581882,0.7620312847535706,0.06339574208339432,0.016967950284344353,0.04342088439254182,0.019828600839693577,0.02745399104799342,0.06920776616377455,0.035432704181578796,0.06624632001599366,0.08860717629727398,0.062099152177552124,0.05766349845058411,0.06417678391597223,0.05739144605068493,0.04798708187991441,0.03944125738941729
economics,0.024912641085017197,0.04194758494427512,0.29703625898498265,0.025117426273733055,0.11023606949881387,0.0033458511007015395,0.012456320542508599,0.021362202119500434,0.04021874540765618,0.04153742060715396,0.023786505048372687,0.08162000345865639,0.07438099589492005,0.00866384145334749,0.011194800549118094,0.01065742368787688,0.13183127766707903,0.015666829006251173,0.06963367431237794,0.01695452375976187,0.07806683912459893,0.00514289999212127,0.026259127467993647,0.06443515140780964,0.0053115704688958595,0.1263631447541179,0.02242137697651548,0.013955399909048467,0.0460752287580354,0.021574195445825006,0.06068324324786309,0.01383915007825431,0.04849907534452657,0.022949227028768785,0.036483560703176564,0.017373144267709844,0.02603888131292164,0.05992648589374546,0.003771334356512189,0.006954631483799601,0.030633978015201933,0.04808297576384527,0.03337844081171943,0.06333755545691332,0.6580775894570692,0.03204330317925065,0.136327944556813,0.02333014380158885,0.5781522685271075,0.03188384392387063,0.015316989007600966,0.026130722835136833,0.030876295404808567,0.03345671323097808,0.06504638933222255,0.0207903438769336,0.01656017509259002,0.03499378924006274,0.013213430743758867,0.013213430743758867,0.04888051275973003,0.06605434187900533,0.0012995398855093318,0.026702752649375546
economics,0.01941266708958706,0.04190615308028003,0.3779612278663337,0.04448236765489765,0.07809018836305,0.02607186180204329,0.00970633354479353,0.026009468736620227,0.03226139049405716,0.0497956726377193,0.01158446785491938,0.006115454019394465,0.1476336385402482,0.02812967341841262,0.04984754193153216,0.0,0.14780839194036702,0.04360020263406857,0.04203287422936737,0.01321146659190205,0.03871126701001809,0.010018749626081767,0.022241183827448826,0.07241794700488742,0.036215662672302425,0.006004018380041348,0.004853166772396765,0.010874460544423823,0.03846769456907674,0.10807233084074426,0.047286178734204036,0.022466406742662686,0.09678417148217149,0.017882716760238435,0.01834133550672962,0.09845576784382731,0.0775804318831782,0.06310336623202172,0.0073468383075734655,0.013548136593088697,0.011935451058950492,0.025315998292735137,0.0052018937473240455,0.0453255587886537,0.01338886501267652,0.03121136248394427,0.22408052686973687,0.04812230747861718,0.7976511242124952,0.038222822487724545,0.07161270635370294,0.020361832431883716,0.026151872823877594,0.06759008387122825,0.09020402513631,0.01246188548288304,0.043013928139352293,0.08180458808870318,0.0327609425061796,0.07020201965609914,0.050785522532367906,0.06055470319585649,0.005063199658547027,0.04681704372591641
economics,0.029466007614315802,0.021202771366615636,0.21323288752640837,0.03600996615177662,0.030730302558196376,0.01978691734713971,0.014733003807157901,0.0105277679472651,0.018654768506304927,0.012597270142665947,0.011722518307095468,0.04331831709272395,0.033198437237115894,0.0,0.06935715597725416,0.0480202536098691,0.08226339191317512,0.017647912013632944,0.034800360545609546,0.013368905756114229,0.016788250140458292,0.005069070818651201,0.049513703458692854,0.039083168723671805,0.0,0.0,0.029466007614315802,0.02200809988137047,0.00865024635601514,0.0,0.01435490441580114,0.02728096285134188,0.03264584488603363,0.004523955636716576,0.05103974311586664,0.0,0.006038842063969922,0.012771072010529957,0.4163258138180899,0.0,0.0,0.005123537087169043,0.0842221435781208,0.0254809427844607,0.0,0.0105277679472651,0.09657907109377227,0.0324638494383215,0.832985630769279,0.03867831841502655,0.0,0.010302240743298616,0.0,0.014656188271376927,0.04781279571942257,0.07566235197518635,0.08705303797956031,0.07489568535171187,0.028415442847095723,0.023679535705913104,0.021412802652255685,0.026808392171036532,0.09734720465621181,0.0
economics,0.026356932150532322,0.03413804898614546,0.37011447306804623,0.04680575441244459,0.17228976850858574,0.004424780282529481,0.024709623891124053,0.04590758907462392,0.03285140868625669,0.052114879943991256,0.015728443281032317,0.04566684899775398,0.07795078804670816,0.026734519435116604,0.04864422144029755,0.01610754224172231,0.15929145610778045,0.02811847538539456,0.08690021806832103,0.03587489827799791,0.041296351819780475,0.027205278173183287,0.022647945683440928,0.05735518097608319,0.0,0.03056911970345305,0.014825774334674432,0.05167558692327562,0.049326718786572625,0.024455295762762442,0.0642013072600356,0.027452745153715836,0.10637599003168832,0.040971978031870984,0.026458763579443927,0.02924144816498754,0.010128112236426632,0.17563701195063788,0.014962404539779643,0.01992743148468256,0.024307469367423912,0.05671378777088116,0.06356435410332542,0.049573355452177253,0.009089153105114564,0.04414191257175377,0.1591616603694868,0.027223556043923514,0.7959943268370936,0.06649152346108231,0.04253807139299185,0.027645631246390658,0.035506874683799775,0.05571646151962367,0.09039574169937295,0.016919729196625235,0.06935094371960744,0.07272282100947203,0.03812582496505379,0.03018294476400092,0.05602384950085096,0.05780828313942242,0.010311597776523846,0.03178217705166271
economics,0.0,0.05735413166399097,0.1373336542933829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07699838206642295,0.0,0.0,0.10114769967253152,0.0,0.10459557522381865,0.0,0.07568786585448718,0.0,0.0,0.0,0.07080848625965198,0.0,0.06642202769557826,0.0,0.11699587753184403,0.0,0.0,0.061496518082534535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07119481912705337,0.0,0.0,0.0,0.11358664360058303,0.0,0.9170207895340141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14717567210021348,0.0,0.0,0.0,0.11584454516603672,0.1553946511140471,0.0,0.0
economics,0.03507176817807223,0.018927369424353167,0.22660658733669226,0.07232740103584502,0.10189192625262529,0.0,0.0,0.04229085310020989,0.012489606509667142,0.018742297221896215,0.0,0.0,0.01975713693375839,0.030492174429281888,0.005628545999119776,0.0053583625001741835,0.12016667956249424,0.031508008502742095,0.013806985024284672,0.007956136603404947,0.0,0.0,0.03616370051792251,0.034888909563586847,0.0046734850269108215,0.0488120426242669,0.026303826133554174,0.07858509240705021,0.007721934343439424,0.0,0.025628779769511358,0.012176636091837065,0.033305617359112374,0.07673077184978176,0.04142031746589008,0.005558577180684328,0.318055794082793,0.0,0.0,0.0,0.0,0.004573698293087894,0.004698983677801099,0.022746423522807438,0.0060472263770490675,0.02819390206680659,0.12744762110889427,0.04829991801788454,0.8704070003621772,0.004315938284055218,0.0,0.04138489298588904,0.00472471101919552,0.021805568477241778,0.04656186077898773,0.0,0.0,0.0035188505870560115,0.008455334679666802,0.008455334679666802,0.03822972187948506,0.03760651088432638,0.013721094879263682,0.06578577148921538
economics,0.0,0.040484197115075504,0.24773257944740634,0.07162165966559701,0.04191135491072066,0.0,0.01562829845612834,0.0,0.02968257121859362,0.04008834181385504,0.0,0.0,0.035215838685022295,0.03623357302755651,0.0,0.09550939999792299,0.047597656785728915,0.02808050955052528,0.024610071741261823,0.014181306943455542,0.0,0.01613132379915146,0.014324331933119402,0.031093629993227005,0.1166226531196849,0.0,0.04688489536838502,0.14007292385191772,0.0,0.019334301823925697,0.0,0.014469385713596978,0.04452385682789044,0.014396601633648044,0.014765815745993498,0.0,0.01921743060826982,0.020320716087268646,0.04731697349974688,0.116341532381405,0.01921743060826982,0.016304652017482928,0.03350255692124058,0.06487048273247983,0.0,0.0,0.1469905866508018,0.051654917221674326,0.863055530613744,0.0,0.0,0.016392430411061115,0.016842993156669425,0.031093629993227005,0.06916129361105157,0.0,0.01731432635273596,0.250885085315623,0.030142191462796904,0.015071095731398452,0.013628409047272912,0.08531245076601568,0.032609304034965855,0.03350255692124058
economics,0.03432286051742806,0.047875353912009866,0.33299277070934913,0.05081852992429662,0.12508773897944003,0.010637711709633716,0.04224352063683454,0.008489803520490067,0.03008716000050087,0.027089844416907708,0.031510914023151544,0.046577014589441114,0.0356958487613896,0.006121242558141487,0.013559031176412054,0.10003828388263919,0.11659555714706805,0.02846326140415395,0.06444259264737309,0.01677037306490031,0.01805117613524866,0.013626001730967785,0.0532384599206917,0.0735407218823414,0.005629156197025713,0.0391956766946142,0.02376198035821943,0.2957962295333052,0.05580585919770895,0.0326630639121785,0.04115940706090552,0.039110962444857046,0.06017432000100174,0.053507060758276215,0.06984638007067942,0.0,0.08116405881915657,0.02403064760449911,0.00799365471599575,0.0049136386490979045,0.016232811763831314,0.035808267838769316,0.04244901760245033,0.05753536331285976,0.0036419055200957932,0.031129279575130248,0.14222168318876544,0.017453000144044124,0.8071250632688014,0.04938570695719674,0.006493124705532525,0.03877035798322911,0.03983600099668693,0.03414390658822994,0.06075679807320717,0.033897577941030134,0.046800878844739366,0.05721857519718348,0.025460870921755197,0.025460870921755197,0.05065196144809158,0.0700038171584217,0.01652689284866276,0.014149672534150113
economics,0.02759771666833436,0.023830092671599332,0.30812842099560867,0.05059013369409857,0.08387853150447397,0.0,0.02207817333466749,0.0266226892375837,0.055036685690183995,0.030676206004217173,0.006587551522685547,0.09389455445268766,0.10571787195464317,0.019195254398992934,0.0283459935204319,0.0033731648620668594,0.11557122762838892,0.017355394256685003,0.045631383253895916,0.012521250861404553,0.015723791862063925,0.019940199725562477,0.037942600270573924,0.03843535719556384,0.011768099284554728,0.006828415584903645,0.033117260002001235,0.030919015881848467,0.02673586693042279,0.0,0.043023143419085204,0.010220485829846894,0.07076145303023655,0.0076268059633164895,0.028682142238745174,0.03499202830783013,0.010180709176547063,0.003588396821627085,0.0,0.0,0.006787139451031376,0.04606732260891344,0.07099383796688986,0.0486852623934878,0.01142044320108767,0.059161531639074894,0.16281986263776807,0.024324384368297893,0.6604231567651417,0.027169440974086672,0.037329266980672564,0.011578833134261135,0.011897089226682485,0.024708443911433894,0.053737472954883576,0.581092867168854,0.06726509117547069,0.04430332272120385,0.018629634040509754,0.013306881457506968,0.03850583965568607,0.05810849099018198,0.03742969961974217,0.0532453784751674
economics,0.07007378028717424,0.05119852620074856,0.4792316552749743,0.04940545173722535,0.08191432671618017,0.04343604593915886,0.01078058158264219,0.011555226217698677,0.005118845495287357,0.10139581194445497,0.12223249408631914,0.0,0.024292294072242926,0.06873443232892783,0.006920552055097481,0.4018893020894834,0.1272294863897844,0.029055391884926552,0.046684860734638234,0.014673645075462064,0.03685340124213173,0.0,0.05928654208467043,0.03217312004087963,0.005746261363505422,0.06668512849987353,0.05390290791321095,0.06038995493270903,0.06646127440145705,0.02667405139994941,0.04201565958746006,0.014971725192032832,0.01535653648586207,0.029792828475863103,0.03564970851163493,0.020503566678082827,0.019884609869346797,0.049061129958592464,0.02447984794168581,0.025079293357019354,0.006628203289782267,0.016870707173704504,0.017332839326548014,0.055935514458441166,0.09665940088120946,0.023110452435397354,0.1152225135732443,0.00593869352674713,0.6555890341844899,0.09021290482889817,0.04639742302847586,0.02261537734006249,0.12780341286941094,0.03753530671435957,0.08587487284111539,0.0,0.017915434778598728,0.004326586060705522,0.0,0.062377300073293625,0.07520827733777087,0.07986720336427842,0.0,0.011555226217698677
economics,0.0,0.0,0.10040004365210509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17386460853687769,0.0,0.0,0.0,0.0,0.17805522621082062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25659532483319614,0.0,0.0,0.26974829141656775,0.0,0.13419570014061535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12455909697959722,0.0,0.8619470275360622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113603834656759,0.0,0.0
economics,0.02777156380848408,0.03244380852724555,0.3512769071101986,0.0419249086690789,0.1270484633019843,0.0021940082315385747,0.013068971203992509,0.008755030835828952,0.03257845880387159,0.05866591465095587,0.011698321212961573,0.02676074846979168,0.005521651753119948,0.0,0.004194787397621701,0.05191456006306928,0.19777091540341987,0.044028709971943476,0.10161309813089804,0.02520025271935079,0.020476618055556003,0.005058607471053267,0.029946363335056354,0.05200332667690186,0.006966017901221757,0.026273114827899877,0.014702592604491572,0.03477423027584567,0.09207883634370234,0.010105044164576875,0.022283759040453963,0.016637286549254688,0.0837731797813841,0.013543852473951424,0.038586658467963504,0.11185132657119497,0.004017584638840162,0.02336530265498697,0.002473014600182614,0.016721575557194567,0.006026376958260242,0.054538254002705074,0.04377515417914475,0.07967548466726453,0.02929431304396497,0.028016098674652642,0.1494584016107685,0.021597892681975244,0.832340206723753,0.07237215069899589,0.006026376958260242,0.02912943007934454,0.021127116925570313,0.04062759896632958,0.060727039800883335,0.012584362192865104,0.048866257699154626,0.03933741529074648,0.018904525980148388,0.03308292046525969,0.09402185456298907,0.059875886109566116,0.008521602187922668,0.02101207400598948
economics,0.011668467378964709,0.030226485290572216,0.20707832431179596,0.03208468286351243,0.11995280458720625,0.0,0.02917116844741177,0.015633639421975546,0.0387830256237043,0.08729854613609299,0.003481566562801119,0.0,0.0,0.0033816082576282446,0.0,0.03208933746849844,0.11771819111962988,0.03144838613699436,0.04823300359899453,0.015882162532790883,0.0,0.009033028742299163,0.02941095929155306,0.029019074620316155,0.012439043804283352,0.007217729772721017,0.011668467378964709,0.08170456920014803,0.056520362694340284,0.010826594659081527,0.04263380437291251,0.0027007987412500226,0.060944754551535335,0.03224655780699523,0.03582967969793228,0.0,0.3120733642676241,0.02275791060496277,0.0,0.013572408602474714,0.0,0.01217344938256971,0.0,0.030271174183905444,0.0,0.043774190381531526,0.08231005778545909,0.01928340817959868,0.8783488975543199,0.008615542533485922,0.0035870501639956795,0.018358480296210143,0.025150775916447488,0.011607629848126461,0.023236876061321736,0.01872631714724725,0.0,0.021073151356518636,0.008439334713920102,0.03657045042698711,0.05342033209302465,0.06369634874693822,0.0,0.0375207346127413
economics,0.02220983427301702,0.02557034773600839,0.29976127432982286,0.04410624643059684,0.15055813069146565,0.03977140129793479,0.020359014750265598,0.05356290186745858,0.03163708077750518,0.0712134010034089,0.02650734286138992,0.004664419015625192,0.008341043899471412,0.0,0.0,0.09274966391722096,0.11273738169711488,0.014964764042526337,0.04080311232093919,0.01847401609652779,0.012654047274880242,0.007641566124196092,0.028838699589236398,0.04971158040102849,0.001973046191038876,0.006869136145872213,0.03331475140952552,0.12441359313768204,0.03586040473361889,0.02518683253486478,0.03786974410940105,0.0034271448854298523,0.06503177715376066,0.040918867434680546,0.0664497600229861,0.007040139941045822,0.1456557624742177,0.06497632549166955,0.002801814239620631,0.0068890154626489175,0.0,0.021240101848177602,0.01190286708165746,0.053777120625151144,0.005106021267162674,0.02380573416331492,0.12501908176154006,0.032625920476537965,0.8663468944697396,0.012754682811982724,0.0,0.04076758814284211,0.039893454355817315,0.042346901823098346,0.060610407375521425,0.03564378995771935,0.012302949035773104,0.017827008429848364,0.008924157126647963,0.0249876399546143,0.06455910884871477,0.05051667968037631,0.009654591749171637,0.015870489442209947
economics,0.03927757248071732,0.04239427682457996,0.4534224740589046,0.049500549120269154,0.07022203067049747,0.0,0.02945817936053799,0.026312427570437537,0.027974718722382615,0.054573668142740936,0.12891344375673727,0.018560060865730033,0.04978442607942859,0.07968051963352119,0.0,0.018002811013971314,0.13457706045268555,0.0308756410920096,0.038656794567502206,0.013365354030058892,0.022378386659884612,0.01013544823049239,0.054000599040293626,0.0683773745765709,0.015701787199609053,0.06681348642365098,0.02945817936053799,0.0,0.03891576707698919,0.054665579801168984,0.06218805986825555,0.045456191833091415,0.04662453120397102,0.018091015017693387,0.03710995152980037,0.006225161417452968,0.006037237720795249,0.0063838395556810755,0.0,0.03654918818782595,0.11470751669510974,0.03073305548204622,0.03683739859861255,0.11208636228019206,0.006772409395667544,0.031574913084525036,0.14273113206563015,0.043273632994558456,0.7908033375058355,0.053168558740729954,0.030186188603976247,0.03089851122051097,0.0211651923067765,0.019536392736163116,0.08690926047688291,0.0,0.04895432467945155,0.031526647480139496,0.04261184054633415,0.02367324474796342,0.04709565057731409,0.045945034230369323,0.04097740730939497,0.021049942056350027
economics,0.023191004168061146,0.04405496031612586,0.3676131025176629,0.02125603388610737,0.23633234000348932,0.04360481298638632,0.01855280333444892,0.014914443937366583,0.03964166484940152,0.023795012738094017,0.060892402919234825,0.017533729167521224,0.005225717079941427,0.0,0.0,0.09070556822174523,0.13419830533773658,0.02083448866348438,0.043822987737024054,0.02104379752904376,0.036996591985521105,0.0,0.03826086099499326,0.08766634186792104,0.004944503975421413,0.0229523066989747,0.04638200833612229,0.12471345245938242,0.15522496850750067,0.0459046133979494,0.03615334958126867,0.03005979310347891,0.08368795912651432,0.021363275690510396,0.1183202455178188,0.0,0.011406782755957664,0.02412330748869412,0.0,0.030212084171620895,0.0,0.067745027462941,0.024857406562277643,0.06738341654783324,0.019193728891449966,0.039771850499644226,0.11897506369047008,0.010220173394235445,0.795862083295731,0.05936089672780548,0.0,0.03405487118617824,0.029992203611579536,0.11073643183316341,0.032841345648060905,0.017864848977735527,0.035970087341045245,0.007445822813778505,0.004472832981853567,0.0268369978911214,0.05258070025710786,0.0651065580508349,0.014516791599201643,0.014914443937366583
economics,0.025585982871522094,0.06627899875737693,0.5348916700596018,0.054719430644980895,0.07623942284200089,0.0,0.025585982871522094,0.01828298518752954,0.008099173015258358,0.02916929838313935,0.0,0.010746928011469242,0.028826933652778528,0.009886676418630124,0.0,0.40654616918905156,0.11039353915841607,0.022986105569977103,0.053720744738054806,0.046434060313043105,0.009718404704588122,0.017606342988594065,0.03126824608284622,0.05090516326223522,0.0,0.031653293331227565,0.017057321914348063,0.009555058730214873,0.03004479710945584,0.0,0.00830978627559491,0.007896220139144806,0.016198346030516717,0.007856500476591208,0.016115975338863355,0.0,0.0,0.0,0.0,0.007936224532892128,0.0,0.00889776001348931,0.027424477781294303,0.07080212281671434,0.09411511753023451,0.0,0.07292324595784837,0.0,0.684050930854953,0.016792617537798833,0.010487318922533255,0.017891324718742767,0.03676617222034355,0.0,0.007548527771261313,0.010949880887582792,0.047243792911583225,0.06845639139395823,0.01644916957620644,0.0,0.08924739732312621,0.039905686107149056,0.00889776001348931,0.0
economics,0.01580194011663388,0.05457867430061931,0.4465168585068008,0.0,0.09887971397008727,0.0,0.0,0.016937397238403946,0.015006182989806249,0.05404500291536069,0.1508763872428001,0.019911954963125037,0.07121422407178928,0.036636154140543026,0.0,0.11588469392848025,0.2526641305667884,0.04258875637750256,0.08709227581915416,0.043016614455852406,0.0,0.016310554433791587,0.08690091351404138,0.0314391026343034,0.0,0.07819647941233049,0.07900970058316939,0.017703654374813506,0.09741747883601663,0.07819647941233049,0.07698204077307266,0.029260302036409943,0.060024731959224996,0.014556558254666061,0.04478962380577206,0.0,0.07772380045592672,0.020546493889884856,0.0,0.029408542665876097,0.0,0.03297161690712252,0.0,0.06559124055337022,0.0,0.016937397238403946,0.08106750437304104,0.05222884058414572,0.7479811711175686,0.09334030443921829,0.01943095011398168,0.016574562128361534,0.0340602619016657,0.0314391026343034,0.06992972543355909,0.040575973869452615,0.0,0.03805088991718863,0.030477092936016692,0.060954185872033384,0.0688991524747694,0.073937428788036,0.01648580845356126,0.0
