,about,after,all,also,and,and the,are,article,bank,banks,because,been,between,business,but,can,capital,centermwparseroutput,central,citation,countries,currency,debt,demand,during,economic,economics,economy,example,exchange,federal,federal reserve,financial,first,for,for the,free,from,from the,gold,goods,government,growth,had,has,have,his,income,inflation,insurance,interest,international,into,its,july,many,market,markets,may,monetary,money,more,most,national,new,not,often,one,only,other,over,people,policy,political,price,prices,production,public,rate,rates,reserve,retrieved,since,social,some,state,states,such,supply,system,tax,than,that,that the,the,the united,the world,their,theory,there,these,they,this,those,through,time,trade,two,unemployment,united,united states,university,used,value,was,wealth,were,when,where,which,while,who,will,with,with the,work,world,would
economics,0.012222031272520556,0.0,0.06484336823523604,0.01749718433179865,0.26255302657949847,0.04828937842831913,0.08332439499209154,0.0,0.005442925898609867,0.0,0.013775804859604772,0.036474394632320266,0.021719601318926755,0.0,0.05388072679382126,0.03118697371477702,0.02902135670458912,0.0,0.015133211624507857,0.0,0.005106802623710021,0.0,0.0,0.005407330404803012,0.0044403608725918945,0.0639248860561774,0.04228219870691848,0.031219459395099382,0.014013299314343764,0.010885851797219733,0.005746322067729571,0.006761950294903771,0.0049534752706581805,0.03553833660972705,0.10182945242220744,0.040049911478329876,0.03426180388879281,0.05743667304155594,0.018387392563336123,0.0,0.021078169190161405,0.0600347996822078,0.0053722063883682135,0.012549463224114207,0.04457481085690997,0.07256844589371068,0.14257149507125907,0.03008247961844803,0.0,0.0,0.03141711345032659,0.0,0.01248288983631835,0.04052710514702252,0.0,0.012752592729450006,0.03632353278338832,0.04624705242189694,0.01784612874298347,0.0,0.0,0.0157948162709898,0.030078888644605957,0.008979858256700174,0.0075043654672185215,0.11545870027247412,0.03802160647159099,0.02613315920880065,0.028972694172654957,0.034461473339492295,0.0043203483354926995,0.004698022078546498,0.0,0.020944742300217728,0.004983439707804901,0.02282577702610074,0.032443982428818074,0.034674326894607255,0.0,0.0,0.006135088748292882,0.0,0.04109456960754261,0.024917198539024507,0.021140508307832803,0.004698022078546498,0.004343920263785351,0.029438729645012655,0.005442925898609867,0.004671099771447922,0.005590287389815579,0.013031760791356052,0.2598914476231418,0.04018526266592977,0.8312811538745777,0.0,0.005138561380210771,0.047877821388290456,0.09468535444829312,0.02550518545890001,0.017470814409312866,0.06047370491142557,0.0717392754213771,0.06107428702110447,0.009236123028031968,0.016042468715818877,0.031219459395099382,0.016732617632152273,0.0,0.0,0.0,0.009396044157092996,0.03513361742103049,0.024917198539024507,0.07156512199356425,0.07685749604493787,0.011724652234569755,0.011724652234569755,0.038883135019434294,0.09542074676837116,0.013395087555309923,0.03969181578554303,0.027242649587541242,0.04108578764463123,0.019145262966384607,0.04010997282459737,0.004228101661566561,0.05212704316542421
economics,0.018955324998144875,0.025813192421399758,0.02723676509021038,0.03618218152301098,0.3797620066812312,0.04032683584385617,0.029966146977193516,0.009601627581870517,0.0028138374887251853,0.0030786867519864607,0.021365094917727215,0.03352217241872047,0.013474097476940497,0.010061426098620872,0.049740713187176884,0.008957097854395161,0.007501606947275852,0.007095821663031982,0.0,0.008869777078789977,0.007920214019697813,0.0032457876527610414,0.0,0.01956804943383667,0.05279741902586788,0.14399199590283365,0.09229225125630741,0.0161395703083337,0.012074126945061603,0.02813837488725185,0.032677531227561875,0.02447014843448312,0.01536483282229984,0.004082734817516873,0.1292144481333089,0.02635138830774234,0.06578882388540092,0.0791816591995168,0.036121879080840934,0.0,0.01362101555436304,0.08117180815701776,0.011109110073771312,0.034601144792273705,0.03840651032748207,0.03334739314976819,0.19431423012874624,0.03628749642912561,0.05113488972700846,0.0,0.0054139172729774756,0.01193703061132614,0.015057695579149858,0.04190271552340059,0.018254690761886797,0.017580604828607804,0.03755646142268466,0.029221386825769406,0.014761503506325003,0.07402501618182841,0.08553481301151038,0.020413674087584367,0.022214182504040697,0.023211653324726314,0.03297611520528906,0.06764736993456055,0.002457010798609334,0.021230154226230393,0.027816391112930654,0.03167217613163471,0.020101472082284095,0.034002408357586944,0.04250383538293732,0.05143221409328602,0.015457777379851349,0.0029500689657436037,0.0,0.025608054703833066,0.029966234219598688,0.018608082381387555,0.03805999134622418,0.029243983369852615,0.014163147137983638,0.018034073609826576,0.02404388797750375,0.014572460724680117,0.03143956077952783,0.019567264890447626,0.039393724842152596,0.02897790466814785,0.023120153422229398,0.02470251204105758,0.23467596378515324,0.05078244097997015,0.7437957459383485,0.038416755301270145,0.0026564897114335823,0.022688846086868282,0.05925481328943017,0.03516120965721561,0.009031912882745706,0.029178969006047165,0.035232801812329996,0.014572460724680117,0.007162218366795685,0.014513623052934103,0.0,0.017300572396136853,0.04231852710107805,0.03945981065203474,0.03269963482051784,0.09229225125630741,0.009081539199263484,0.00515259245995045,0.16480538589637392,0.0,0.052531361010348124,0.012122621771618798,0.02903545967441036,0.04019465611322074,0.011541463859084123,0.030779305469176045,0.011736394194588955,0.10293318330779662,0.027713154115180376,0.020735712245214637,0.008743231991819546,0.06961617029752591
economics,0.02741126672327459,0.02399684040011761,0.015581688004044998,0.03363621287756613,0.31142687955069404,0.05712644192835279,0.0348219640309791,0.014281610482088198,0.0418534572719197,0.0400687581731966,0.022068593820138933,0.03895422001011249,0.012525989091597805,0.00935345122542927,0.022195533562929682,0.006661463461046824,0.0,0.013193044639787493,0.01939450820850552,0.016491305799734367,0.004908604062159006,0.0,0.006082438392300156,0.0051974681510540246,0.025608164273427908,0.07899932156050908,0.04064119716830071,0.03500911220705071,0.008979622281239441,0.010463364317979925,0.16017579604154594,0.08449368591425838,0.0714184117547488,0.018977260582990492,0.1571970051296795,0.031496356276023874,0.03293207945116251,0.08587835793326432,0.021208518083669494,0.025554699471719868,0.0,0.026632988009077437,0.005163707322125426,0.060312049141866234,0.05355603930783074,0.0775022378200256,0.19932828536820818,0.0,0.023768384933266922,0.006930473858242888,0.08052744913883722,0.004438831334846239,0.015997893600078406,0.03895422001011249,0.00484862705212638,0.0326870819635537,0.07855603023026048,0.07902608382771355,0.01029210484480969,0.03568248786648611,0.014457478831211847,0.022772712699588592,0.024781290905806212,0.008631343712365389,0.06491804241809214,0.0554888339073242,0.0,0.021530496963928683,0.003978320537375053,0.04784577718788465,0.01661069044735068,0.0135470657227669,0.05926956287078516,0.02516482785588663,0.014370086840453126,0.02193989274464192,0.0,0.02380613725158294,0.04558524926457901,0.08072735910591888,0.12973359711587357,0.01812414856542549,0.013166553593418178,0.009580057893635419,0.020320030477415745,0.004515688574255634,0.02922730788039488,0.012126939459933575,0.0,0.026938866843718323,0.026866622241168456,0.03757796727479342,0.25979707498082616,0.04291738297050958,0.7554822867725117,0.03571355028875431,0.009878260478464193,0.007669941640285809,0.0,0.012257655736332636,0.020990949939161185,0.0387511189100128,0.027582009699359856,0.004515688574255634,0.022194156674231195,0.019274811684497642,0.005001301743864387,0.016083213104497663,0.00655679548293517,0.04747239041800963,0.03273707928900244,0.0270941314455338,0.012663771485204013,0.004790028946817709,0.1438286805666878,0.0,0.030052294205279873,0.030052294205279873,0.020763363059188356,0.040763289432095576,0.017166953188203833,0.041966483690655206,0.004364223901681137,0.05164236415956427,0.007360888798136101,0.004819159610403949,0.02438403657289889,0.02922730788039488
economics,0.0,0.0,0.0,0.08031075090063826,0.12820196883514018,0.0,0.08314188310504307,0.08524791911487054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07952547074802348,0.0,0.0,0.11576715869018901,0.0,0.0,0.0,0.0,0.0,0.20380920106075734,0.3143682702062338,0.10781782763474532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11232791783364385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1638247586400245,0.0,0.0,0.09062126304198435,0.0,0.0,0.0,0.0,0.0,0.0856780153744299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10781782763474532,0.0,0.0,0.0,0.21439994176378396,0.0,0.0,0.15905094149604695,0.0,0.7948994870073665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09204214549865884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07253102060734445,0.08787530701303826,0.0,0.0,0.0
economics,0.031139308481220304,0.00908683551350797,0.01327564485566368,0.0458530466107289,0.3293834080739718,0.03244793309991527,0.07515999142161686,0.03244793309991527,0.017829635485560314,0.0,0.02005600857923327,0.044252149518878924,0.014229573638217786,0.0478150107785508,0.029416583908673515,0.052972143688511004,0.021125900990184594,0.014987351405253676,0.0,0.018734189256567092,0.005576193820111083,0.0,0.06909674307573403,0.035426067473102466,0.072727442241018,0.2642448819836036,0.02564920128252832,0.13635597016255246,0.015301330165613945,0.005943211828520105,0.037646967737119716,0.044300845234877574,0.04867896060377893,0.01293494629171189,0.11455846176291518,0.023853324352956957,0.005344424827261062,0.048779078809844716,0.03613944187826441,0.0,0.02301556677200217,0.08068048200896669,0.05279392928108791,0.03654118864962319,0.04055991637489409,0.07923856654432403,0.004717452673273624,0.03284750739399883,0.06075220548983747,0.0,0.06289215890176215,0.02521265062780209,0.022717088783769924,0.04867736447076682,0.04406447757727456,0.037132655666357206,0.04461998205145195,0.0,0.04287019810879616,0.05790778390866481,0.027372922828332355,0.05605143393075153,0.02345970454013899,0.034318343261203955,0.024582385158891395,0.07144027520677854,0.010379089552689364,0.04891746109233876,0.03163571614212061,0.05017199444923797,0.018869810693094496,0.020519361026022656,0.0785522035086738,0.0,0.005441492015481464,0.018692854341173164,0.011808689157700824,0.0,0.06329280862300597,0.06550471598441109,0.040193968498289524,0.0905920627046327,0.07977203984410675,0.010882984030962928,0.032317090095858245,0.020519361026022656,0.0379455297019141,0.05510500665119838,0.02377284731408042,0.0,0.012208236069671377,0.0758910594038282,0.20810485020486463,0.043878886624074506,0.7331328325542407,0.04564207774330732,0.0056108716791909855,0.060991590365620074,0.01632447604644439,0.04177423762465186,0.019076642376819206,0.026412855514774677,0.06658320551604076,0.010259680513011328,0.010085060251120836,0.017517010447426717,0.034088992540638116,0.03654118864962319,0.10427964200036023,0.06373406605652164,0.02656389487697267,0.0,0.03356755497123537,0.01632447604644439,0.08524693335190404,0.0,0.05974417093632626,0.05547673015516009,0.0,0.061743012810495636,0.043878886624074506,0.004334008462844017,0.004957775783494661,0.055214994776925895,0.020904997687182483,0.0,0.04616727156551178,0.0379455297019141
economics,0.011110945949816362,0.00882629243893717,0.02456190054122524,0.04135701252347454,0.29285433950696393,0.024763802596506724,0.10868407592135429,0.024763802596506724,0.0032987454714548375,0.0,0.022263943936415023,0.01228095027061262,0.021061447560302236,0.026539446148697052,0.03965251300432439,0.0409526228154726,0.023451619169067264,0.004159321508610402,0.003057216788961663,0.006238982262915603,0.08047089027151191,0.005707700265430229,0.007670349800407925,0.016385862142693962,0.010764519372809239,0.07333379937894481,0.00854186480493417,0.011037190987817842,0.0382181180333771,0.0016493727357274187,0.013930488308345501,0.0,0.01050737975769096,0.009572623184103242,0.12997524908062988,0.015446258569483918,0.014831960987707365,0.06865331447372382,0.016715824102710698,0.004028266941440114,0.04630813411015081,0.07696775029201632,0.008139712824253452,0.005070494038302543,0.025889429987257028,0.06352798062784427,0.005236789834105184,0.12458410101664052,0.0037466846121222896,0.004369888796785891,0.0015867241053033137,0.0041982409250190715,0.011348090278633505,0.022105710487102716,0.0,0.027050974796871345,0.013758924371339314,0.001557140993513458,0.04542654399053994,0.004821207255663118,0.021270456271133747,0.05982889490064527,0.02994869972609751,0.0054423424662389044,0.013644311200774369,0.04781626568168529,0.030244482638353058,0.022626129034453105,0.021321912320292916,0.03596991528610375,0.017019566960841847,0.02277830614649112,0.01712855092864804,0.007933620526516569,0.025672284637753343,0.015563041597458336,0.013108689714155172,0.054037953039553506,0.059082791795709654,0.03635801506780845,0.0037182384258755974,0.006856718491749651,0.012452909328500062,0.03020268780912158,0.047406024291338035,0.03986203575635946,0.032908511812972246,0.06244583753075689,0.023091218300183864,0.03397166047411298,0.6488126347380655,0.03159217134045335,0.13440860821488443,0.02300168294929346,0.5700125678680832,0.015481505228005168,0.001557140993513458,0.03143495708293421,0.01510134390456079,0.02576283313987747,0.030441593656262252,0.032985682249072994,0.06413061304466514,0.0284728826831139,0.01539355005840326,0.01944543137755349,0.02049764040594742,0.011408611586180721,0.008268544895993336,0.016327027398716713,0.013269723074348526,0.001423644134155695,0.029278036729371168,0.04228376293277021,0.034501118044523285,0.035831027670437006,0.013027401255010257,0.013027401255010257,0.023565554253473328,0.048192332908879594,0.014883441908366359,0.02044731455343665,0.03852498823975007,0.065124374810825,0.017404797719082456,0.0075965915254049094,0.001281243899765893,0.026326809450377797
economics,0.008696587246678938,0.013323301765268218,0.017302238780496606,0.0373503683765316,0.33687155835587457,0.039646512410430955,0.06960069315752064,0.011893953723129288,0.02323748592963983,0.006356171986452006,0.014703262434469662,0.008651119390248303,0.023181875862706987,0.010386271787889307,0.02875412632087197,0.04438218685960002,0.01032507424383313,0.014649838229343027,0.016152056758873812,0.018312297786678783,0.005450618671118494,0.02680465563979829,0.0,0.08079931325303448,0.03317516059148046,0.1315837980566346,0.025071584654322552,0.044428417236023005,0.029913492458905438,0.011618742964819915,0.012266387663861875,0.007217199341023629,0.0,0.01685820401082956,0.13173955331904166,0.038860251060367744,0.005224069085403145,0.0374633131651034,0.011775195472046052,0.0,0.050618833302235954,0.034502811087826754,0.09747614314738733,0.00892957147580514,0.019823256205215477,0.06454510373507694,0.032278513831116414,0.005351297643675585,0.31011683004856394,0.0,0.027943561719347178,0.0,0.017764402353690957,0.0043255596951241515,0.005384018919624604,0.013611162435295466,0.009692254654160064,0.010969031178776036,0.03428571837645088,0.08490556238485691,0.09632335758616052,0.042145510027073896,0.013758837053787087,0.009584428199891757,0.020023994240843775,0.0862623789626159,0.025363384563976903,0.015938615441234344,0.02208805999232802,0.01634737591831783,0.0,0.01002863386172902,0.08775224943020829,0.0055887123438694356,0.06914635433359993,0.07308757491249983,0.04617103614459113,0.005286968537185886,0.05624314811359551,0.04482069089712573,0.006548134271952821,0.012075264737329339,0.014620422006292733,0.01063790066670768,0.022563795351052157,0.01002863386172902,0.004636375172541397,0.040398036879815705,0.2207561163315784,0.014956746229452719,0.011933308204385097,0.02781825103524838,0.19971984086820008,0.0428907398875722,0.7109352955451996,0.03965708815597436,0.0,0.03406746731374628,0.06382740400024609,0.018148216580393953,0.0233087986348163,0.06024209681940514,0.08039758651749242,0.02005726772345804,0.0,0.03424505936740189,0.011107104309005751,0.03125350016531799,0.09465047263590924,0.03833771279956703,0.0,0.015042950792593528,0.028124244053887196,0.01063790066670768,0.07291128570427768,0.025240595509453047,0.029199370045350007,0.06257007866860716,0.004611216261588059,0.045264426232223175,0.0381251021222864,0.008472814328355813,0.004846127327080032,0.05397156038073782,0.01634737591831783,0.016053892931026756,0.004512759070210431,0.04172737655287258
economics,0.02149231372893195,0.026341236930956195,0.025655936072532425,0.018461169014227948,0.18566103024697322,0.03135373484106424,0.02675675267047788,0.00783843371026606,0.01722839052970519,0.05026664867878362,0.03875937324125163,0.012827968036266213,0.009166485836047357,0.0,0.016242633020060855,0.010968393197307044,0.010206750240226456,0.014481952994762624,0.042578550122549866,0.01810244124345328,0.03771708704645362,0.4438327528764513,0.02003000580135593,0.0,0.009369993594238712,0.028905747755580448,0.0,0.06038900088590813,0.009856895912824515,0.08614195264852595,0.024251632923532992,0.028537964713136126,0.041811044540796136,0.012498758394407587,0.07162640937514426,0.015365967061498608,0.0,0.03030053603276277,0.011640253268377554,0.056102585362084165,0.005559860897488484,0.014617462874883014,0.0,0.004413619875916624,0.04311138540646333,0.03402956014303621,0.0,0.0,0.006522615566821506,0.0076075537820753806,0.0,0.07795980199937606,0.013170618465478097,0.025655936072532425,0.005322318765318733,0.02242530048297871,0.019162365360960016,0.010843327512719162,0.007531735226110447,0.02238201485826737,0.0,0.012498758394407587,0.03173604601164594,0.014211887854962444,0.023753426255517216,0.028424607785106498,0.010029089394527017,0.003938990246991703,0.01310096022413496,0.04444010208912577,0.013675116974721303,0.009913707026221373,0.0,0.0,0.005257995856556409,0.0,0.0,0.005226380567599517,0.011119721794976969,0.01898873641187158,0.36249323642584586,0.0,0.03372337238151052,0.0,0.004461043440095853,0.0,0.07333188668837885,0.02218615591575316,0.0,0.06406982343335935,0.0,0.009166485836047357,0.08409101451268733,0.028266145069929374,0.7252772880562142,0.05880393465031456,0.03252998253815748,0.03367705858349337,0.0,0.008970120193191485,0.0,0.012761085053638578,0.041630411777623534,0.0,0.0,0.012694730795769936,0.06587891005735433,0.004413619875916624,0.0,0.07579673522646636,0.05646985557627081,0.0049568535131106865,0.023168286572261332,0.010515991713112818,0.06521137646616469,0.0,0.024741213492512515,0.020617677910427096,0.0,0.01864404242239862,0.0,0.004187858490847744,0.028743548041440026,0.023341960836707757,0.01616003712331846,0.0,0.0847598253618212,0.0
economics,0.00851303303451171,0.013663146059834985,0.019356628214377336,0.025071109126623938,0.27181343454623763,0.034374318728776755,0.12653024165008808,0.005544244956254315,0.003249574964569647,0.0,0.024673591790034335,0.018146838950978753,0.03371470279093004,0.0014524363297877742,0.02412619574336894,0.038273360106987064,0.0115510267751596,0.004097323410046389,0.0030116464651910144,0.005121654262557986,0.03353790239027424,0.0,0.005667012709055256,0.06940895493937853,0.030486687974663952,0.057247346338347826,0.01963392970927179,0.03572449569699505,0.013943868754653572,0.0,0.003430710738578537,0.0,0.011829438450563366,0.00589370961504531,0.11698423306609447,0.020650312065215466,0.00292217568880033,0.06381984076484536,0.026346657654608197,0.0,0.02044939151933136,0.030328193137966218,0.024055151185230793,0.019979656663356698,0.016632734868762943,0.04212185651887212,0.0,0.022450074293968496,0.03875379065192754,0.01721900808033679,0.004689218043244911,0.01378554233543919,0.01242104187257726,0.010888103370587252,0.006023292930382029,0.0253788169812353,0.03795074169181648,0.0030678610596741925,0.036225724266150776,0.011081800816707062,0.017960059435174796,0.04714967692036248,0.015392499022297706,0.014743354691908768,0.020161397326881013,0.07812291954995657,0.02128118844148879,0.030089971831359162,0.016061952498580348,0.019431413591473694,0.010317462372818918,0.06030421267847763,0.021475027417719346,0.006252290724326547,0.007438122993765669,0.0,0.01614161742776245,0.016265477869524626,0.12898846958347476,0.04297928283882652,0.010988445097309125,0.014634779203947955,0.025897609057824015,0.017851495185037602,0.0416508149825728,0.009816964854635894,0.046681896172056994,0.0364068551433286,0.019497449787417884,0.015338255630118928,0.0066751075745248535,0.03241798345281736,0.11688891059701456,0.01999307999906392,0.5845811704238117,0.04852508402840386,0.0030678610596741925,0.04883162014808784,0.031240116573815806,0.02030305358498824,0.026076379769218245,0.0409183749040472,0.06638696621610832,0.042072706519868115,0.015164096568983109,0.02035280510332298,0.012425911546780886,0.012487285414597937,0.6495873123331042,0.050931588935684835,0.03776334457448213,0.0014024235506622706,0.009176880229381248,0.0044628737962594004,0.05340790805779074,0.0,0.02799974651830134,0.022166465993655227,0.011607145169421282,0.041144121771558274,0.015994463999251134,0.05687302746103662,0.02846305626886236,0.04245461641933384,0.00800117030237152,0.08980029717587398,0.007572875451376873,0.023340948086028497
economics,0.0,0.0,0.0,0.043588414792587044,0.10437184060934979,0.0,0.0,0.04626804776338301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05851779668693875,0.0,0.0,0.0,0.0,0.0,0.0,0.04918441377032075,0.07687097268722794,0.0,0.06096563436915382,0.07949131450607339,0.0,0.0,0.06563655931052866,0.05752182093800887,0.0,0.0,0.0,0.0,0.05381355414816061,0.0,0.0,0.0,0.0,0.0,0.0,0.05047990110845497,0.0,0.0,0.0,0.0,0.08891538745206894,0.0,0.0,0.0,0.0,0.0,0.04673657608810568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05410716224201087,0.0,0.6101657744740117,0.0,0.0,0.0,0.0863244127758005,0.0,0.6969242038534748,0.11570097452472033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11185164968524064,0.06060463959486977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08804038941323633,0.0,0.0,0.0,0.11809796980260145,0.14308216356422354,0.0,0.0,0.0
economics,0.007066809990982919,0.0036088195425407876,0.0281194520131052,0.015175375634330737,0.1816861079291583,0.057989858747174536,0.08169377478307219,0.01610829409643737,0.0,0.0,0.0199130147119173,0.0,0.03390748958839632,0.00421992024904651,0.010013777723665821,0.015026990503318105,0.0,0.011904396544166224,0.0,0.01488049568020778,0.0,0.0,0.0,0.5862248213466419,0.007702284312237082,0.015840657394414398,0.02444767629866773,0.004512792977023591,0.05671768053541481,0.004720670680203154,0.0,0.0,0.004296168257826126,0.006849452615981836,0.09634590313140805,0.025262140437940894,0.0,0.011070010809400127,0.006378982670426981,0.0,0.05941382736254988,0.0,0.0,0.0,0.028994929373587268,0.02797284166802373,0.0037470548185919257,0.039135976357555974,0.0,0.0,0.0,0.0,0.010826458627622363,0.0210895890098289,0.0,0.007373581993202339,0.06300708089953364,0.01782677662555034,0.006191206588621707,0.0,0.0,0.02054835784794551,0.003726790919933919,0.0,0.009762847784775638,0.026703407263108856,0.004122035790770721,0.06152034439790423,0.014358931254999815,0.0332095212147841,0.011241164455775776,0.012223838149333865,0.004456694156387585,0.0,0.25500723527229824,0.02474610585537478,0.0,0.004296168257826126,0.0,0.0,0.0,0.0,0.0,0.0,0.003667048921568671,0.0,0.003767498843155146,0.018237374331165204,0.02360335340101577,0.0040512628953867725,0.004848477871387494,0.022604993058930874,0.10218353542256312,0.03872537078954521,0.6978652389091039,0.0,0.013370082469162754,0.0034603849698656717,0.0,0.03318111896941053,0.0037881262246459227,0.01748302604251483,0.037331850597548004,0.012223838149333865,0.008010525219223614,0.017392118943825877,0.0,0.007256131989535771,0.0,0.0,0.0,0.0,0.015235761127236075,0.012966469590116858,0.0028213048661137508,0.0,0.0067792241489634435,0.0067792241489634435,0.01873527409295963,0.030651400990288683,0.0,0.0,0.03937942556220852,0.03015172981364807,0.01660476060739205,0.0,0.011001146764706014,0.052744983804172044
economics,0.06030748070179662,0.030797320883927396,0.0,0.03885156135700582,0.23774208694745597,0.06873332073448338,0.04022116511883984,0.0,0.0,0.0,0.01699357633763847,0.014998044660437799,0.0,0.0,0.02848554050991544,0.03847167000137027,0.0,0.05079549087706426,0.018668048044787,0.06349436359633033,0.0,0.023234994470571747,0.0,0.0,0.09859583668855247,0.03379566386164235,0.0347723552887122,0.0,0.05185963522293456,0.0,0.021265667679054346,0.02502424788218021,0.09165772273172562,0.0,0.0456781513488835,0.02694808635174748,0.018113452818697025,0.023617603420370205,0.013609407030355234,0.0,0.0,0.0,0.0,0.01548078413339907,0.013746664146896676,0.029839694487705355,0.11191952628866636,0.0,0.04575618490667665,0.0,0.0,0.0,0.030797320883927396,0.044994133981313404,0.0,0.015731360908442737,0.13442410084159664,0.11409900528234125,0.0,0.0,0.018554593326179585,0.0,0.047706116006442575,0.0,0.013885868237724296,0.04272831076487316,0.07035411854039224,0.01381601937447745,0.0,0.014170343919901624,0.015988503755523766,0.0,0.0,0.0,0.0184424352613175,0.10559045051599421,0.0,0.018331544546345124,0.019501227741745734,0.0,0.04540878738258771,0.11164974251153076,0.0,0.0184424352613175,0.015647122418193604,0.0,0.03215147486171731,0.06225440343983036,0.0,0.0,0.0,0.0,0.1410627900050243,0.04957179168267652,0.8282504604656417,0.017187913853572163,0.03803300176078042,0.0,0.0,0.015731360908442737,0.016163753481436702,0.029839694487705355,0.06637217565712995,0.0173861776443561,0.0,0.029684535990255,0.0,0.03096156826679814,0.0,0.016616078879777223,0.018006197938477183,0.0173861776443561,0.09751539640909884,0.0,0.24076745941116554,0.0,0.02892662531314935,0.014463312656574676,0.015988503755523766,0.013078806251077341,0.016523930560892176,0.029377850880088357,0.0,0.08187199331212956,0.04251103175970488,0.018554593326179585,0.03129424483638721,0.03215147486171731
economics,0.015381600532058587,0.01309157896006767,0.03315256059530523,0.046242957249547,0.3216387807518181,0.04908578035983062,0.12082264658972423,0.023374181123728865,0.010274999715421344,0.02248424482741821,0.005779015578052737,0.04080315150191414,0.008200328335465128,0.012246756812159205,0.029061283937880614,0.026166167242759338,0.030436492495593017,0.008637026345749869,0.009522681246064278,0.010796282932187335,0.04498888715119747,0.0,0.0039819603491876845,0.0,0.011176514875060713,0.03447873432524432,0.005912527737141925,0.013096711518592197,0.014696614074974591,0.19864999449814597,0.0072318282128025465,0.008510010810371262,0.09662729790792104,0.0323017522233619,0.11262002103521643,0.027492755097206455,0.003079926318385552,0.06224530605704594,0.016198556905176152,0.0,0.003315897038726693,0.017435688681498113,0.010141497448232053,0.013161398591130417,0.0514231984722035,0.071033218143017,0.005437219949298012,0.037859229303815675,0.0,0.02268569800849955,0.013179628333679553,0.0029059481135830186,0.007854947376040602,0.0229517727198267,0.0,0.04279818583096162,0.2857105228302966,0.06790300362710792,0.05390305763372177,0.0,0.03154935775317973,0.03975600273644542,0.03515080215405629,0.016951919381390755,0.03777740353941198,0.05812256787576123,0.014953354246443307,0.05168264087909289,0.0208357420027343,0.06746484158801792,0.029904709721139063,0.014781319342854812,0.0,0.0,0.07839662363796004,0.05027148993373514,0.006805202374055265,0.012468038439731748,0.02321127927108685,0.0188747812215138,0.00772109662058711,0.004746099264510215,0.020112595023059187,0.01567932472759201,0.034587320271133266,0.005912527737141925,0.041001641677325645,0.055573591182295094,0.0,0.029393228149949182,0.0035177281735024745,0.03006787056337214,0.1373723780244865,0.016857908581118786,0.7796046764348651,0.04091572836602666,0.016167381815978075,0.047701812079710026,0.0062717298910368036,0.03744841260209142,0.0384777205922773,0.032979708423543606,0.058685185306042775,0.014781319342854812,0.02324758490866415,0.025237094374154268,0.03274177879648049,0.018425958027582585,0.0,0.04520511835037534,0.030616892030398017,0.0,0.01934456921770292,0.04703797418277603,0.055267604529594706,0.022321443245793934,0.024592736541120472,0.024592736541120472,0.02718609974649006,0.04892489133667209,0.00561930286037293,0.012488178953075357,0.01999973659812076,0.06761691057389614,0.00963783451257399,0.0,0.015963378586676895,0.013667213892441882
